timestamp,vehicle_gps_latitude,vehicle_gps_longitude,fuel_consumption_rate,eta_variation_hours,traffic_congestion_level,warehouse_inventory_level,loading_unloading_time,handling_equipment_availability,order_fulfillment_status,weather_condition_severity,port_congestion_level,shipping_costs,supplier_reliability_score,lead_time_days,historical_demand,iot_temperature,cargo_condition_status,route_risk_level,customs_clearance_time,driver_behavior_score,fatigue_monitoring_score,disruption_likelihood_score,delay_probability,delivery_time_deviation,year,month,day,day_of_week,risk_classification_High Risk,risk_classification_Low Risk,risk_classification_Moderate Risk
2021-01-01 00:00:00,0.33998945972815403,0.7543525850816667,-0.6741605747691479,0.9256523145995829,0.26503242060045773,2.1223886250444504,1.7113377624880495,0.5479994996057396,0.46410776598214265,-0.39215972346827677,-0.8272082395206526,-0.009195372723275329,1.3725131391080363,2.1280088215381894,-1.7275221995221377,0.03732982121224664,1.4924510577558212,-1.7980623492155046,-1.1533082688348482,-1.3117136445062167,1.0923108358748794,-1.0656328547858778,0.5738336185272858,0.945913059807044,-1.2757364993210496,-1.5336156300420625,-1.6731362396457645,0.499820773163206,0,0,1
2021-01-01 01:00:00,-0.6527754395769221,-1.5499047761971163,-0.6823671884821197,-0.8391079490179986,-0.9624881029371636,0.3012797874528524,-0.8115481486699267,0.9759916595507322,-1.1691767842100167,-0.7556294766871753,0.012291450851563662,0.5799043955651764,-0.10640592780999855,12.608165734881434,-0.20663623533560643,-0.6906394457449071,-0.6388024667402806,0.8067429652340404,-0.8545967404580048,-0.8376763457783762,0.9187658316841034,0.6344589133689283,-0.4773335867987454,0.7209447615869982,-1.2757364993210496,-1.5336156300420625,-1.6731362396457645,0.499820773163206,1,0,0
2021-01-01 02:00:00,-1.1568631529392295,0.8548244824326547,-0.6848781327751948,0.9145071845723837,1.074824437962535,1.6483945242672178,1.2408879568736304,1.5594449715204168,-1.2960403491931067,-1.3315170240913312,0.8079513491576682,-0.9726006823013567,0.27639156246891317,14.124451600885957,-1.2915661310708035,-0.4606825651832891,-0.13604256071565043,-0.13308904919523648,-0.8681884847398841,-0.661708489292763,-0.5976130527971788,0.698391485515884,0.3212394100751117,-0.9365383205299878,-1.2757364993210496,-1.5336156300420625,-1.6731362396457645,0.499820773163206,1,0,0
2021-01-01 03:00:00,-0.19867100415584188,1.147224881427244,0.048728652888817954,0.08882796038083907,-1.4004094536383598,-0.9234567839145701,-1.1333858903260496,-0.9026134164569958,0.610835653888607,0.3368744753866242,0.5909572795907032,-1.13735044370393,0.6842127156746006,3.8189724230071818,-1.0186675998164096,-0.013819943177736438,1.8043632977667379,-1.9937081139823336,1.5281029532222359,-0.38261987368838796,0.8807614979372992,0.6793629729565072,-2.0742066127738825,0.9926227619917293,-1.2757364993210496,-1.5336156300420625,-1.6731362396457645,0.499820773163206,1,0,0
2021-01-01 04:00:00,-1.1596618030143868,1.157492301149885,-0.706151286911511,0.1420437605433157,0.8531607777786014,1.9035161003085572,0.8552569534944724,-0.8671484445275658,-1.582680856179731,1.2872981007271773,-2.127546270346929,1.6588198025452143,-0.19733274288303776,14.001491114492532,-1.1307703754319707,0.16808428869849074,-0.10945281641053937,0.5748266737109587,0.7384635561162398,-1.3593935749320927,-0.9894901457513099,0.3896306501383358,0.8999594201195592,0.6192600817601794,-1.2757364993210496,-1.5336156300420625,-1.6731362396457645,0.499820773163206,1,0,0
2021-01-01 05:00:00,1.4225560882393085,-1.7204090005017212,-0.5810630893316486,0.8660119288120166,-1.271828272215399,1.618038562724334,-0.9800347449244341,-0.7383075440986244,-0.5884749214378163,0.5777027559346156,0.9184607085868285,-1.138929535087415,1.227627029451449,1.886315760152901,-0.7101248090982009,0.7934264239772043,-0.7957045810146127,0.7698533133614655,-0.08522441170461333,-0.887828633436743,1.0923741444465052,0.12404745636947914,0.8719214200823125,-1.637345006886329,-1.2757364993210496,-1.5336156300420625,-1.6731362396457645,0.499820773163206,1,0,0
2021-01-01 06:00:00,-0.6038332918611329,-0.33528004603444594,-0.5233263822085663,0.9265185573559435,1.064273955916601,-0.9065290811476676,1.0501753813385524,0.09371212656945303,-1.7301362487333667,-0.3960572783753906,0.16274758518882915,-0.5213002152645068,0.26730230470089295,1.1534196725252557,0.9727191912197825,-0.6429330212656413,-0.16770018304775175,0.8866006098843153,1.1975110431070088,-1.3488299380369606,1.11543972514209,0.7009856344121248,-1.9648743615725552,-0.01016713132984584,-1.2757364993210496,-1.5336156300420625,-1.6731362396457645,0.499820773163206,1,0,0
2021-01-01 07:00:00,-0.7837323234585135,-0.7024011766579249,-0.5948660507779844,-1.1071009044204043,-0.05051395745064494,-0.1328275026624271,0.039438210597079956,-0.8618447404792922,-1.0411192403773133,0.31304256136456193,0.8024426637390393,0.6901148355963698,0.8289292124915011,1.003970171677525,0.48637166546977234,2.5934481416988486,0.14680871263747175,-1.2504886529248904,-0.5395885097069691,-1.372008899028861,-1.2023966389936371,-1.0375192896989829,0.8642608084307443,0.5423644890841374,-1.2757364993210496,-1.5336156300420625,-1.6731362396457645,0.499820773163206,0,0,1
2021-01-01 08:00:00,0.25493724289678393,-0.04498082877139869,-0.5465851829263934,0.9084429919991355,1.3085155895161755,-0.5856998536016559,-1.093453173681491,-0.7774901529287123,-1.2083648725425984,1.048437274651316,0.4533543644044819,0.08034356014377285,-0.7315576036806711,5.8180075175780095,1.1440193961138614,-0.7080118240966924,1.9180203638992366,0.048736054858631084,-0.08135768216347815,1.0687113532619035,1.143879660415763,-1.7278764764209067,-1.4654253416666743,-0.9269765126891875,-1.2757364993210496,-1.5336156300420625,-1.6731362396457645,0.499820773163206,0,0,1
2021-01-01 09:00:00,1.402889433071658,-1.3412947621188809,-0.6854355246754823,-0.6087747348575572,1.388993264262772,-0.9251299717395629,-0.9718671946217912,-0.7143787554719002,0.4168018011295231,0.8635585866481011,0.8810547535919905,-1.1483592486009668,1.4094065737755013,11.607623667283455,1.0382144243944613,-0.7080146537564933,-0.8234848619404513,-1.0549397540093282,0.9351617055315566,-1.3735087518777684,-0.4264767676993023,0.6902704902129311,-1.4338546527632727,-1.0672906944605185,-1.2757364993210496,-1.5336156300420625,-1.6731362396457645,0.499820773163206,1,0,0
